"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178","X179","X180","X181","X182","X183","X184","X185","X186","X187","X188","X189","X190","X191","X192","X193","X194","X195","X196","X197","X198","X199","X200","X201","X202","X203","X204","X205","X206","X207","X208","X209","X210","X211","X212","X213","X214","X215","X216","X217","X218","X219","X220","X221","X222","X223","X224","X225","X226","X227","X228","X229","X230","X231","X232","X233","X234","X235","X236","X237","X238","X239","X240","X241","X242","X243","X244","X245","X246","X247","X248","X249","X250","X251","X252","X253","X254","X255","X256","X257","X258","X259","X260","X261","X262","X263","X264","X265","X266","X267","X268","X269","X270","X271","X272","X273","X274","X275","X276","X277","X278","X279","X280","X281","X282","X283","X284","X285","X286","X287","X288","X289","X290","X291","X292","X293","X294","X295","X296","X297","X298","X299","X300","X301","X302","X303","X304","X305","X306","X307","X308","X309","X310","X311","X312","X313","X314","X315","X316","X317","X318","X319","X320","X321","X322","X323","X324","X325","X326","X327","X328","X329","X330","X331","X332","X333","X334","X335","X336","X337","X338","X339","X340","X341","X342","X343","X344","X345","X346","X347","X348","X349","X350","X351","X352","X353","X354","X355","X356","X357","X358","X359","X360","X361","X362","X363","X364","X365","X366","X367","X368","X369","X370","X371","X372","X373","X374","X375","X376","X377","X378","X379","X380","X381","X382","X383","X384","X385","X386","X387","X388","X389","X390","X391","X392","X393","X394","X395","X396","X397","X398","X399","X400","X401","X402","X403","X404","X405","X406","X407","X408","X409","X410","X411","X412","X413","X414","X415","X416","X417","X418","X419","X420","X421","X422","X423","X424","X425","X426","X427","X428","X429","X430","X431","X432","X433","X434","X435","X436","X437","X438","X439","X440","X441","X442","X443","X444","X445","X446","X447","X448","X449","X450","X451","X452","X453","X454","X455","X456","X457","X458","X459","X460","X461","X462","X463","X464","X465","X466","X467","X468","X469","X470","X471","X472","X473","X474","X475","X476","X477","X478","X479","X480","X481","X482","X483","X484","X485","X486","X487","X488","X489","X490","X491","X492","X493","X494","X495","X496","X497","X498","X499","X500"
"148",0,0,0,0,19,2,3,0,3,5,5,0,3,0,0,1,14,4,0,5,0,6,1,0,0,9,5,14,12,0,3,0,18,30,3,0,1,1,0,7,1,0,2,2,0,0,0,0,1,0,8,10,67,0,17,0,5,5,5,4,0,1,0,10,0,0,0,7,0,0,3,29,1,0,12,7,0,1,8,7,0,0,1,20,1,13,0,1,7,0,2,6,0,0,2,0,4,1,1,2,2,1,0,9,14,2,0,0,0,0,2,0,0,3,6,0,1,11,0,3,0,5,1,0,2,89,0,5,0,0,0,0,3,0,0,0,0,6,0,0,11,0,0,6,0,24,2,4,0,10,0,0,0,2,0,1,4,0,0,3,14,11,5,4,3,5,3,12,3,2,4,11,1,2,1,2,1,1,3,11,2,1,7,3,3,1,42,5,0,9,0,1,4,2,0,0,21,1,0,1,0,4,0,7,0,4,1,6,1,0,305,1,0,1,0,0,1,0,13,3,0,0,8,23,5,0,0,7,7,26,5,177,22,1,0,0,0,0,10,4,1,6,5,0,0,17,18,4,32,12,1,0,6,0,0,0,0,3,9,3,1,0,3,9,8,1,1,20,1,21,10,5,1,90,4,0,0,2,0,9,0,0,5,8,9,1,0,8,0,6,19,0,0,1,0,4,1,1,65,0,0,21,1,0,2,2,1,11,0,5,0,4,0,0,0,7,1,1,0,2,1,2,0,0,0,2,0,21,0,0,4,509,0,8,2,0,0,2,5,5,270,1,25,1,2,0,3,1,0,5,0,0,3,0,4,1,22,1,1,1,6,1,0,7,321,0,2,0,17,4,0,408,0,2,3,2,82,36,1,1,20,5,7,0,3,0,0,4,3,0,0,0,6,0,3,1,2,23,9,3,0,1,3,1,18,1,8,10,0,2,1,5,4,1,0,11,0,4,0,19,4,2,1,0,16,8,12,3,0,1,2,19,8,6,1,0,3,1,0,0,0,0,4,0,16,1,19,1,1,11,0,1,0,0,9,4,0,10,1,0,0,0,1,1,2,1,13,0,1,0,0,10,1,7,1,0,0,4,0,1,1,0,0,2,7,7,1,0,1,1,4,13,1,0,1,6,0,2,6,2
"149",2,0,3,0,14,9,2,0,20,0,1,2,2,2,0,19,9,1,0,0,0,15,0,1,0,13,8,42,19,0,7,0,4,21,0,0,2,0,2,1,1,0,12,5,2,0,0,0,0,0,8,8,82,0,10,1,4,0,6,5,0,0,3,5,4,0,0,3,1,0,10,5,2,1,11,5,0,0,3,0,0,0,14,9,0,6,3,0,9,0,4,6,2,4,2,0,1,1,6,0,7,3,0,2,14,6,0,4,0,3,2,0,2,3,2,0,0,8,4,7,0,0,1,2,0,0,1,9,1,1,1,1,3,0,6,0,2,5,19,8,8,0,4,8,1,11,22,0,0,2,3,0,0,10,0,0,4,5,2,5,8,4,4,2,0,4,0,6,6,4,11,9,4,0,0,1,10,3,3,0,4,2,12,2,1,0,69,3,0,4,0,4,1,0,0,3,21,4,1,4,0,11,0,1,4,2,1,1,5,0,183,1,0,0,4,0,0,0,6,0,0,2,15,7,7,0,1,2,8,7,5,69,21,1,0,0,0,0,7,9,0,1,9,8,0,53,5,6,32,0,0,0,8,1,0,1,4,1,12,3,0,3,1,3,0,0,0,14,0,3,13,3,5,127,3,0,0,0,2,4,1,0,6,5,3,2,1,9,3,5,12,0,0,7,2,2,1,2,27,3,1,21,1,0,3,0,6,8,0,5,0,3,3,7,0,2,0,0,0,5,0,6,0,1,10,0,0,22,0,7,3,594,0,3,2,0,1,0,0,33,489,0,23,0,8,2,0,0,3,7,1,0,2,0,2,2,32,0,0,1,2,2,4,1,806,0,1,0,4,0,2,417,0,7,3,0,34,34,1,3,14,28,3,1,0,1,2,1,0,0,0,0,11,2,1,1,5,4,3,5,1,0,1,0,22,1,1,3,0,1,9,6,5,4,0,8,0,0,0,8,3,1,0,0,78,8,40,3,1,1,2,12,5,6,1,0,0,2,0,0,1,3,4,5,16,4,11,2,0,8,18,0,0,0,3,1,0,6,0,0,0,0,4,0,0,3,2,0,8,1,0,10,5,9,2,0,0,1,3,0,1,0,0,1,7,22,0,2,4,2,7,9,1,3,4,0,0,0,1,1
"150",2,1,1,3,15,0,5,0,8,0,2,0,1,2,0,2,10,3,0,0,0,17,2,0,0,4,4,35,30,1,20,0,1,30,1,0,5,2,2,8,5,0,7,3,1,0,0,0,4,0,2,36,62,0,18,0,0,11,1,7,0,3,0,11,1,0,3,1,0,0,5,0,4,2,24,4,0,0,4,0,4,0,11,3,2,22,1,0,2,1,6,3,19,13,8,0,0,3,4,3,6,9,2,4,20,0,0,0,0,14,1,0,0,4,0,0,4,5,5,3,2,11,1,2,0,35,0,4,5,0,2,9,1,5,4,0,0,4,6,1,20,2,3,4,1,17,14,1,0,2,10,0,0,1,0,0,4,9,5,9,10,8,16,1,1,0,0,6,15,4,9,6,0,2,1,2,0,8,0,0,6,1,1,0,0,0,28,4,0,5,0,1,0,1,4,0,65,7,0,3,0,2,0,1,0,0,3,0,0,0,282,0,0,0,2,0,0,0,8,7,0,0,11,2,1,0,0,2,1,498,8,104,58,2,0,0,13,1,10,2,1,0,10,11,0,21,20,1,13,9,2,0,21,0,0,2,3,10,11,8,1,1,0,10,4,1,4,8,0,20,14,21,3,204,5,2,0,5,7,1,2,0,5,5,4,1,5,4,0,0,5,0,0,12,0,13,3,3,1,5,1,32,0,0,0,4,9,6,0,20,1,0,1,6,0,18,0,5,0,9,2,22,0,8,0,0,0,59,0,11,34,349,0,0,0,0,0,0,0,3,293,0,23,3,2,0,0,3,6,3,1,12,1,0,2,1,28,0,0,2,45,0,0,3,727,0,2,0,43,0,6,185,0,27,0,3,52,43,5,4,9,22,4,4,1,0,0,3,4,0,0,0,7,2,8,0,9,9,4,0,0,0,1,0,35,1,0,13,0,2,3,2,3,1,0,2,0,0,3,8,0,5,0,0,187,7,53,2,0,0,2,5,10,11,1,0,2,2,0,2,3,11,1,2,4,0,5,0,0,4,15,0,3,1,2,0,5,5,3,1,0,0,5,1,0,6,2,0,0,0,2,7,0,1,0,0,0,13,0,10,1,0,1,0,7,16,0,0,9,0,2,21,2,0,1,2,0,0,12,0
"151",0,0,1,1,2,11,7,1,4,0,2,4,4,0,0,29,8,3,0,2,1,38,1,0,0,2,0,18,18,4,12,3,10,10,0,1,3,1,1,3,5,0,4,4,1,2,0,0,2,0,0,13,41,5,23,1,0,10,2,1,0,3,0,18,6,0,0,2,0,0,2,9,0,1,9,3,0,0,0,56,0,1,11,10,10,2,1,3,3,13,0,1,3,18,1,0,1,3,2,4,8,0,0,1,11,4,0,0,0,9,0,2,0,1,0,5,2,1,4,2,6,7,1,0,4,78,0,3,2,1,0,5,0,0,3,0,0,7,18,1,13,1,4,5,1,12,17,2,0,7,19,0,1,4,0,0,6,6,0,14,2,26,0,3,1,1,6,11,5,1,10,6,0,2,0,0,11,9,0,0,6,3,6,3,0,1,42,10,0,6,1,4,0,0,1,1,57,3,0,2,0,2,11,7,1,5,3,0,5,0,189,0,1,0,6,4,7,1,4,17,0,8,10,10,1,2,0,12,8,64,10,328,6,0,0,0,5,0,11,12,7,2,10,3,0,2,36,1,0,4,4,1,8,0,0,3,0,7,28,3,0,1,1,4,0,0,0,19,0,36,9,5,2,192,1,3,0,10,14,3,9,1,2,1,0,3,2,5,0,0,16,0,0,4,0,3,6,0,27,2,3,25,0,0,1,1,4,5,2,3,0,2,0,0,9,0,2,0,0,9,0,3,1,0,12,0,1,63,0,6,2,334,0,0,0,0,0,6,1,6,215,1,14,0,1,0,13,1,0,5,2,0,1,1,5,1,23,0,1,0,25,0,10,1,223,0,0,1,157,0,0,286,0,12,2,2,52,84,6,7,9,3,5,3,6,0,0,2,5,1,0,1,10,2,6,0,8,23,6,8,0,0,0,3,27,2,14,56,1,1,2,0,1,1,0,2,0,4,21,15,2,1,0,0,74,3,22,2,1,7,1,16,14,1,0,0,0,3,0,0,1,1,0,10,2,0,13,0,0,7,7,1,0,0,4,0,0,4,4,0,0,0,14,3,3,9,0,2,11,0,1,2,4,5,0,0,0,8,0,1,0,0,3,0,9,6,0,2,2,1,4,5,2,0,2,0,0,2,2,0
"152",2,1,0,0,4,1,12,0,6,43,6,1,0,4,0,5,11,0,0,2,1,3,0,0,0,6,0,14,12,0,15,2,6,27,1,1,0,0,4,8,3,0,0,2,0,4,0,0,1,0,4,49,39,3,17,0,3,1,3,5,0,1,0,18,3,0,0,1,4,0,0,2,0,3,23,10,0,1,5,308,2,0,2,3,13,6,3,0,12,4,2,0,16,1,2,0,1,1,4,1,6,0,0,2,10,11,0,0,1,4,0,0,0,0,2,0,3,0,1,3,1,3,1,3,0,27,0,4,0,1,1,4,2,3,2,0,2,7,1,2,4,0,3,5,0,11,42,0,1,2,1,0,0,2,0,2,2,4,5,2,6,9,5,7,4,0,0,4,0,2,8,7,4,1,3,0,0,5,2,0,0,0,0,1,0,0,43,4,0,3,2,4,5,2,2,1,11,3,1,3,0,3,3,0,1,0,12,10,1,2,262,0,0,0,0,1,0,1,10,8,0,2,54,0,0,0,1,5,2,104,20,601,19,1,0,0,2,0,9,8,1,1,7,7,1,13,27,1,6,10,1,1,1,0,0,3,1,0,8,0,1,4,1,3,1,0,5,7,0,1,12,10,4,172,4,1,0,10,6,3,2,0,6,6,6,2,3,13,0,0,17,0,1,9,2,4,1,1,27,0,1,16,0,1,0,1,2,8,1,21,1,13,7,10,0,9,0,11,0,8,0,2,3,4,3,3,0,72,0,0,4,465,0,38,3,2,0,0,0,0,202,0,44,0,7,0,2,0,1,4,2,0,3,1,2,2,8,0,0,1,18,0,2,5,176,0,0,5,3,4,6,208,3,12,3,4,63,86,3,5,11,17,3,5,1,0,1,3,7,0,1,0,6,1,1,2,0,14,1,2,0,0,0,0,24,0,8,19,1,5,4,4,7,0,0,3,3,0,7,21,8,2,2,0,13,3,1,1,1,4,0,11,11,9,0,0,3,0,0,3,0,5,5,1,5,0,13,1,0,9,7,1,1,0,2,0,0,9,5,0,0,1,8,6,0,9,10,0,0,0,4,7,1,6,0,2,0,8,0,0,4,1,4,1,16,6,2,2,7,0,1,4,7,0,4,1,0,1,9,0
"153",1,1,4,1,15,5,2,0,12,0,4,0,0,1,0,4,7,2,0,0,1,1,3,0,0,6,2,34,12,1,19,0,3,26,0,0,5,0,1,3,8,1,7,6,0,5,0,0,0,2,4,25,44,6,26,1,6,0,0,2,0,0,3,10,3,1,0,2,0,0,2,2,1,2,34,0,0,1,0,37,3,1,3,11,12,7,0,0,8,0,1,0,5,0,5,0,1,0,1,2,5,3,2,4,8,3,0,2,0,8,0,0,9,0,5,0,2,4,0,1,8,5,2,0,0,0,0,3,0,0,7,0,2,1,2,0,0,1,0,5,64,0,2,9,13,8,8,0,1,1,3,1,1,2,0,0,12,2,12,17,3,18,7,0,3,0,0,5,1,1,12,6,3,2,2,5,12,8,2,0,2,4,2,2,3,0,33,1,0,11,0,1,1,1,0,4,27,3,0,0,0,3,9,0,3,5,5,1,2,0,238,0,0,0,1,4,2,0,10,0,0,0,12,3,5,1,0,3,12,33,4,50,16,0,1,0,0,0,8,2,3,2,14,13,0,9,8,5,43,3,0,0,14,1,0,4,0,1,47,1,0,0,2,0,11,0,0,7,0,3,13,0,3,148,6,0,0,5,1,0,2,0,2,1,3,2,1,5,0,1,9,0,1,11,0,9,3,0,4,0,6,15,2,0,2,0,3,10,1,7,0,2,12,2,0,2,0,19,0,8,0,2,0,0,0,2,0,18,0,0,2,666,0,3,2,0,0,0,0,1,306,2,60,1,2,0,0,1,4,1,2,0,0,0,0,0,11,0,0,1,16,0,0,3,158,0,1,0,24,0,0,188,0,6,0,6,77,38,3,5,12,11,1,3,4,0,1,0,3,0,0,0,13,1,4,1,13,17,2,5,0,0,0,3,43,1,1,0,3,2,5,2,6,1,0,7,0,0,6,10,5,3,0,0,65,8,14,2,0,2,2,2,1,5,0,0,1,3,2,2,0,9,1,0,8,1,11,1,0,11,4,0,4,3,5,0,0,7,4,0,0,0,7,0,0,1,5,3,0,0,2,4,1,9,0,2,9,9,4,1,2,6,1,0,7,8,1,1,0,4,2,10,6,0,10,1,0,0,6,1
"154",1,1,2,1,15,4,6,0,12,0,0,3,0,1,0,89,6,0,0,1,2,7,3,0,0,20,2,8,11,0,8,0,10,7,4,0,6,0,0,7,11,1,3,2,0,3,0,0,1,0,10,18,59,2,13,0,7,0,2,3,0,1,0,10,8,2,0,4,5,0,4,10,1,3,20,0,0,3,3,1,1,0,1,11,9,2,3,0,5,0,6,0,5,10,11,3,0,0,3,2,8,3,1,6,15,0,0,3,0,4,3,0,0,0,2,0,2,8,2,2,0,3,1,1,0,18,2,8,2,0,1,0,2,2,8,1,0,2,11,5,29,0,0,5,1,7,24,4,1,4,3,0,0,1,0,0,2,4,1,3,10,1,12,1,3,5,0,3,0,6,5,16,9,1,0,2,0,10,4,0,8,2,3,0,0,0,36,4,0,3,0,1,3,0,0,5,18,4,1,5,0,2,6,3,0,1,2,2,4,0,242,1,0,3,1,3,1,0,7,0,0,0,13,3,9,0,1,9,7,3,9,206,29,0,0,0,0,0,5,4,6,3,8,0,0,16,12,2,14,0,1,0,6,3,0,4,1,1,19,12,0,3,1,6,0,1,0,12,0,7,13,1,2,120,3,1,0,4,0,3,3,1,6,6,6,4,10,4,0,0,12,0,0,11,1,3,7,5,5,2,1,21,0,0,6,0,1,10,0,7,0,3,3,0,0,24,0,22,0,4,1,0,4,1,5,3,0,27,0,1,5,436,0,2,1,0,0,9,3,1,252,6,16,0,5,0,0,7,2,3,5,0,5,0,2,0,25,1,0,0,3,0,7,5,335,2,0,1,25,0,3,138,0,8,1,2,110,39,0,2,10,25,5,3,0,0,1,2,5,0,0,0,16,1,8,1,14,16,0,2,0,0,1,5,26,0,7,6,0,1,6,1,1,9,0,10,0,0,6,9,0,2,0,0,58,6,36,0,0,3,2,4,4,2,2,0,2,2,0,0,0,3,1,2,12,4,15,1,0,3,23,0,1,0,7,0,1,5,3,0,0,0,4,0,0,10,0,2,0,0,0,8,2,5,0,0,0,10,1,2,2,2,0,0,13,13,1,0,4,0,5,3,3,1,0,0,0,0,0,0
"155",0,0,0,1,25,1,12,0,10,52,6,0,0,1,0,8,3,1,0,3,0,8,1,0,0,8,3,24,8,1,13,4,14,22,0,0,2,0,3,9,0,0,3,12,1,3,0,0,0,0,0,18,67,0,11,1,4,9,8,10,2,0,3,7,0,0,0,14,0,0,0,1,2,2,20,0,0,1,2,61,0,0,0,24,2,47,2,0,4,1,3,1,9,4,2,0,1,1,2,0,5,1,1,5,14,7,0,4,0,8,1,1,0,0,4,0,6,4,4,1,0,1,6,2,0,16,2,1,3,0,0,0,4,0,5,0,0,7,6,5,46,0,0,6,2,6,1,4,0,4,1,0,0,3,0,0,5,0,2,7,7,10,3,0,2,1,0,5,0,2,2,7,0,0,0,6,10,4,0,13,4,7,9,6,2,0,42,5,1,9,0,8,1,0,5,3,16,1,0,6,0,0,2,2,4,4,4,2,0,2,197,6,1,5,3,2,1,1,11,0,1,3,0,12,0,0,0,10,6,19,4,103,16,0,0,0,0,0,11,9,2,0,2,2,1,12,13,3,12,4,1,0,1,1,0,1,0,4,5,1,0,0,1,5,1,0,0,5,0,8,14,6,4,106,14,1,0,5,1,0,2,0,12,6,3,1,6,11,0,1,10,0,2,17,0,5,1,1,30,1,0,29,3,0,4,1,5,7,0,5,0,3,3,0,0,0,0,15,0,6,1,1,0,0,1,0,0,10,0,9,14,381,0,5,1,0,1,9,0,5,205,0,32,1,1,0,1,4,2,3,2,0,1,0,14,2,11,0,0,0,1,1,5,1,421,1,1,0,26,0,0,372,0,5,0,3,56,30,2,3,16,11,3,11,5,0,3,4,2,0,0,0,6,0,2,1,15,14,1,1,11,0,1,1,22,1,2,1,0,0,2,4,9,2,0,6,0,1,2,30,0,0,1,0,33,3,31,0,0,0,1,12,10,13,0,0,1,1,0,1,3,3,3,12,13,4,6,0,0,8,20,1,1,0,0,0,0,16,4,0,0,0,6,0,2,7,6,0,0,0,0,1,0,10,0,0,0,1,2,2,1,3,2,0,16,20,2,2,5,2,5,12,2,0,3,1,0,0,4,2
"156",0,0,0,0,16,5,2,0,7,0,3,1,0,0,0,1,6,0,0,1,0,1,1,0,1,10,4,50,10,0,28,0,7,37,11,4,3,0,1,5,12,0,6,6,0,4,0,0,0,0,3,45,46,3,25,1,3,6,4,5,1,4,1,19,13,1,0,5,3,0,9,0,5,0,26,3,0,1,13,7,0,0,28,14,12,2,1,2,9,6,2,0,4,4,6,2,1,0,2,0,7,0,0,3,10,4,0,0,1,2,2,2,3,1,3,0,1,3,15,0,6,6,0,3,0,22,0,5,2,0,1,1,0,0,5,0,0,1,13,0,5,0,0,1,3,18,19,4,0,0,3,0,1,5,0,0,10,11,1,3,10,19,4,6,0,4,0,11,7,4,6,12,6,0,0,1,12,8,2,0,2,2,4,5,1,1,35,2,0,6,0,4,0,3,0,3,35,7,2,0,0,11,5,4,0,7,9,2,4,0,242,3,0,2,4,11,0,1,10,3,0,0,32,1,2,4,3,11,5,104,15,628,6,1,0,1,0,0,11,2,0,3,6,20,0,7,25,4,18,4,1,0,3,1,0,0,1,0,22,2,0,1,6,1,14,1,2,9,0,3,14,3,4,161,2,0,0,4,16,2,5,4,2,10,7,0,1,8,0,2,22,0,0,7,2,8,3,0,7,0,1,18,5,0,1,1,7,10,1,17,0,0,5,3,7,4,0,92,0,2,1,0,0,0,2,0,1,49,0,6,22,441,1,7,1,0,0,4,0,11,322,0,56,3,7,0,0,3,0,1,0,0,1,0,5,6,29,2,0,0,13,1,4,2,321,0,0,0,23,0,1,158,1,15,5,2,109,59,0,3,10,30,1,5,2,0,0,4,4,0,1,1,6,0,4,0,10,16,4,2,1,0,1,2,25,0,4,3,0,0,8,3,9,9,0,8,0,0,6,13,2,5,0,0,27,5,13,1,12,12,3,1,2,4,1,0,0,2,2,2,0,0,0,3,8,4,9,1,0,7,8,0,1,0,4,0,1,10,4,1,0,0,2,0,1,2,14,1,1,0,0,8,0,2,1,1,8,0,0,0,0,3,3,0,6,8,2,0,2,0,4,14,1,1,0,0,0,3,5,1
"157",3,1,0,0,22,17,7,0,1,0,0,0,0,0,0,19,2,1,0,0,0,15,0,0,0,12,1,41,21,2,23,1,10,7,0,0,1,0,0,6,3,1,3,1,0,0,0,0,2,2,3,31,43,2,6,3,4,0,2,4,0,0,3,11,8,0,0,8,4,0,0,2,0,12,11,21,0,0,1,23,2,0,2,12,0,12,1,0,3,0,0,1,6,0,1,0,1,0,3,2,12,4,0,13,17,7,0,2,0,21,0,0,0,4,0,0,1,2,5,5,0,12,0,4,11,12,0,10,0,0,0,6,0,4,1,3,2,1,16,12,3,0,0,3,1,13,18,4,0,6,1,0,0,6,0,0,5,4,0,3,5,8,2,0,0,1,1,1,7,2,7,2,0,0,5,2,18,4,2,0,0,1,1,2,0,0,26,0,0,6,1,4,3,4,1,0,18,1,1,0,0,4,4,4,1,8,11,4,1,0,237,9,1,1,4,0,0,1,6,44,0,1,9,3,0,1,1,8,5,95,8,143,29,0,0,3,4,0,13,6,0,6,16,6,0,3,19,5,10,1,7,1,7,2,0,3,5,7,42,3,1,1,5,1,6,1,1,2,1,8,12,0,1,114,5,1,0,5,10,2,4,1,8,3,1,4,4,14,0,1,6,2,0,6,0,6,0,3,14,0,3,32,3,0,0,1,2,1,5,3,0,0,6,5,1,0,0,3,0,4,0,6,0,7,1,2,0,21,1,16,8,393,0,0,1,0,0,8,0,7,599,0,73,0,2,0,12,3,3,2,0,3,0,0,5,0,24,0,0,0,31,1,9,0,252,0,1,1,150,1,0,260,0,7,1,0,23,56,2,0,20,0,7,7,4,0,0,5,0,3,1,3,5,1,4,0,7,9,55,0,3,1,0,2,24,0,8,51,1,2,2,0,1,2,0,3,1,1,3,26,7,4,0,0,23,4,56,1,0,4,0,13,12,8,1,0,0,1,1,1,0,3,0,8,6,1,15,0,0,0,14,1,1,0,2,0,0,18,4,0,0,0,11,0,1,5,6,0,11,0,1,0,0,2,0,0,2,3,0,0,0,0,0,0,17,3,0,1,5,3,3,17,3,0,2,1,0,0,0,0
"158",0,1,1,1,24,1,1,0,5,25,5,0,0,1,1,13,3,2,0,7,0,26,2,0,0,23,3,31,13,0,35,0,1,16,4,0,5,2,2,3,5,0,5,1,1,0,0,0,0,0,0,16,51,1,32,0,4,0,1,3,0,0,1,5,9,1,0,10,0,0,7,22,0,1,24,0,1,2,4,0,1,0,3,57,21,8,0,0,4,1,6,0,9,7,21,1,0,1,5,8,10,0,2,6,27,2,0,2,0,8,0,0,0,0,2,0,1,6,2,0,1,7,0,5,0,0,0,12,1,0,7,2,0,0,4,0,2,3,1,4,38,0,3,10,0,12,43,1,0,33,2,0,0,12,0,0,3,3,0,5,15,31,9,1,4,2,0,2,0,3,4,26,5,1,1,1,12,20,0,0,8,1,6,3,2,0,58,2,0,12,0,4,3,2,2,2,7,2,0,2,0,10,3,0,2,7,1,1,12,1,190,4,1,1,0,4,1,0,3,6,0,1,5,3,5,0,0,19,4,260,11,359,14,0,1,0,3,0,15,3,0,2,10,0,1,13,20,3,46,4,0,2,7,1,0,6,1,2,16,22,0,1,10,1,1,1,2,5,0,11,16,18,0,194,7,2,0,1,18,1,6,0,1,1,8,2,1,6,0,1,12,0,0,13,0,8,3,1,119,1,1,33,1,0,2,3,0,7,0,2,0,4,3,2,0,11,0,17,0,0,4,3,0,1,4,0,0,167,0,1,10,597,0,5,0,0,0,3,2,38,215,0,52,1,1,0,0,2,4,1,0,2,1,0,1,1,14,0,0,0,19,0,2,0,1311,0,0,0,73,0,1,214,0,17,1,4,85,26,3,1,13,21,0,4,1,0,1,1,5,0,0,0,9,0,3,0,5,9,2,2,0,5,1,0,19,0,4,2,0,1,0,2,13,1,0,2,0,0,4,4,2,1,0,0,31,4,42,3,5,4,1,5,11,0,1,0,5,0,0,0,0,2,5,3,32,1,4,0,0,2,31,0,0,0,3,0,1,13,1,0,0,0,18,0,0,8,2,0,0,0,0,2,0,11,0,0,0,4,0,3,4,0,1,1,3,13,1,0,1,0,4,16,1,0,0,2,0,1,6,0
"159",1,2,1,5,30,16,4,1,10,38,2,0,0,2,1,74,4,0,0,2,0,18,8,0,0,10,2,17,18,0,26,0,2,29,0,0,3,0,1,3,4,0,8,8,0,6,0,0,1,0,7,12,75,8,38,1,3,3,2,6,0,0,2,12,11,2,0,5,0,0,0,3,0,2,29,1,0,0,2,9,3,0,3,20,11,1,2,0,9,1,1,3,4,0,3,0,0,0,6,4,9,7,1,6,14,1,0,2,1,6,0,0,0,1,0,0,4,4,10,4,0,3,0,1,0,52,0,4,1,0,0,1,2,0,6,0,0,1,6,4,24,0,1,9,1,10,20,0,0,5,8,0,1,1,0,0,4,7,2,11,9,3,8,0,5,2,1,8,9,4,12,16,3,1,0,1,1,4,0,0,3,1,5,2,0,0,119,6,0,10,1,3,1,3,4,0,78,0,0,0,0,5,0,0,0,9,2,1,2,4,237,4,0,0,1,1,0,0,9,21,0,0,0,3,5,1,0,18,10,102,8,351,15,0,0,0,0,0,9,2,5,0,22,34,1,13,28,1,44,4,0,0,2,0,0,1,1,0,38,0,0,1,3,1,20,0,0,12,2,24,12,3,1,138,7,0,0,1,0,7,2,0,3,1,6,2,0,6,0,7,14,0,0,8,1,6,2,1,47,0,0,28,0,2,0,1,2,10,1,12,0,5,1,1,0,7,0,3,0,1,0,0,1,6,0,1,0,26,0,0,7,726,0,8,1,0,0,3,1,12,343,0,62,6,0,0,0,0,4,1,0,0,4,0,0,5,8,0,0,0,13,0,0,1,297,0,2,0,751,6,0,236,0,15,0,2,45,43,0,5,11,14,2,6,3,0,0,10,5,0,1,1,10,0,2,2,9,4,4,0,0,2,2,0,24,3,1,18,0,2,2,3,3,2,0,5,1,1,1,15,0,0,0,0,39,5,14,0,0,15,1,0,23,5,0,2,1,1,2,1,0,9,2,7,4,1,6,1,0,16,2,0,0,0,6,0,1,3,0,1,0,0,6,0,1,3,1,2,3,0,2,12,0,4,0,2,0,3,0,1,5,3,0,2,15,15,1,1,6,0,3,10,10,0,1,0,0,0,2,0
